name, lng, lat
Mogamaa Shaha Primary School, 31.479693, 31.076121
Mogamaa Sidi Beshr Primary School, 29.9925229, 31.2540389
Moghazy Abdel Wahab Primary School, 31.563403, 31.089708
Mohamed & Mahmoud Neanaa School, 31.755295, 31.24905
Mohamed Abdel Qader Primary School, 31.641065, 31.184251
Mohamed Abdel Salam Primary School, 31.672441, 31.085861
Mohamed Abdel Shafy El Baramawy Primary School, 31.469071, 30.606696
Mohamed Abdou Preparatory School For Boys, 31.335207, 30.132016
Mohamed Ahmed El Refaey Primary School, 31.492729, 31.070993
Mohamed Ahmed El Sayed Preparatory School, 31.760681, 31.35399
Mohamed Ahmed Sarhan Primary School, 31.8201, 31.462045
Mohamed Aly Abdel Razeq School, 31.526559, 30.822497
Mohamed Aly El Gendy Primary School, 31.627592, 31.142335
Mohamed Aly Makarem Primary School, 30.8126997, 27.4392565
Mohamed Aly Preparatory School For Boys, 31.243366, 30.031047
Mohamed Aly Ramadan Preparatory School, 31.508415, 31.158171
Mohamed Amin El Raey Secondary School For Boys, 31.276209, 29.978363
Mohamed Atteya Soliman Primary School, 31.6945, 31.129398
Mohamed Ayyad School, 31.428967, 31.128264
Mohamed Eid Ibrahim Preparatory School, 31.740004, 31.346754
Mohamed El Dorra Preparatory School For Boys, 32.5294608, 29.970701
Mohamed El Feqqy Primary School, 31.222517, 29.953907
Mohamed El Feqqy School, 31.256859, 29.927629
Mohamed El Ghamrawy Primary School, 31.337374, 30.641512
Mohamed El Ghobashy Primary School, 31.809599, 31.436481
Mohamed El Mansy Preparatory School, 31.406028, 30.832972
Mohamed El Sayed Sarhan Primary School, 32.2676135, 31.2653573
Mohamed El Seyouty Primary School, 31.692563, 31.123217
Mohamed Fahmy Hassan School, 31.401935, 30.842152
Mohamed Farid Preparatory School For Boys, 31.422033, 30.1884103
Mohamed Farid Preparatory School For Boys, 30.999898, 30.789186
Mohamed Farid Preparatory School For Girls, 31.272366, 30.084917
Mohamed Farid Primary Mixed School, 31.2548885, 30.1007506
Mohamed Farid Primary Mixed School, 31.258842, 29.965587
Mohamed Farid Primary Mixed School, 31.1751705, 27.1806614
Mohamed Farid Primary School, 31.327798, 30.044545
Mohamed Farid Primary School, 31.2416864, 30.0401402
Mohamed Farid Primary School, 29.6386885, 30.8549733
Mohamed Farid Primary School, 29.9596926, 31.2266708
Mohamed Farid Primary School, 30.6422083, 31.1297306
Mohamed Farid Primary School, 32.629121, 25.75403
Mohamed Farid Primary School, 31.650453, 31.117513
Mohamed Farid Primary School, 31.354669, 30.790636
Mohamed Farid Primary School, 32.2572527, 31.2614976
Mohamed Farid Primary School, 31.210313, 30.010054
Mohamed Farid Primary School For Boys, 31.133057, 29.149576
Mohamed Farid Primary School For Girls, 31.8371, 31.503282
Mohamed Farid School, 32.559732, 30.036814
Mohamed Farid School, 31.509122, 30.588822
Mohamed Farid School, 31.250653, 29.87509
Mohamed Farid Secondary School For Boys, 31.253453, 30.078369
Mohamed Farouq El Qersh Primary School, 29.959928, 31.237385
Mohamed Fathallah Kira Secondary School For Boys, 29.804791, 31.003276
Mohamed Gaafar School, 32.1398887, 31.0871436
Mohamed Gamal Abdel Karim Preparatory School, 31.648066, 31.127606
Mohamed Hamdy Ashour Preparatory School For Boys, 29.996701, 31.263036
Mohamed Hasouna Primary School, 31.662675, 31.18113
Mohamed Hassan El Abd Primary School, 31.718173, 31.33247
Mohamed Hassan El Emam School For Primary Education, 31.641059, 31.018851
Mohamed Hassan El Showaihy Primary School, 31.699998, 31.403969
Mohamed Hassan El Zayyat Primary School, 31.698196, 31.27798
Mohamed Hassan El Zayyat School, 31.714525, 31.274943
Mohamed Helmy Mourad School For Boys, 30.006789, 31.246096
Mohamed Ibrahim Aly School, 31.567749, 30.546226
Mohamed Kamal Lotfy Primary School, 31.69928, 31.126601
Mohamed Karim Preparatory School, 31.147023, 29.961223
Mohamed Karim Primary Mixed School, 31.213789, 30.000278
Mohamed Khair Primary School, 32.660481, 25.648971
Mohamed Korayem Primary School, 31.3222199, 30.1372917
Mohamed Korayem Primary School, 31.246107, 30.746393
Mohamed Mahmoud El Anany Preparatory Mixed School, 31.317732, 30.807724
Mohamed Mahmoud Ghanem Primary School, 31.548024, 30.864671
Mohamed Mahmoud Radwan Preparatory School For Boys, 29.950514, 31.211714
Mohamed Mansour Preparatory School, 31.223472, 29.468862
Mohamed Metwally El Shaarawy School, 30.0517461, 31.2508802
Mohamed Metwally El Shaarawy School, 32.72655, 25.731802
Mohamed Mohamed Abdel Aal El Aiouty Preparatory School, 31.742206, 31.330133
Mohamed Mohamed El Sayed Hassan School, 31.64423, 30.613428
Mohamed Mohamed Soliman School, 32.2937509, 30.5096747
Mohamed Naguib Preparatory School For Boys, 31.272433, 30.088627
Mohamed Qonsowa Primary School, 31.358816, 30.052583
Mohamed Rabea Secondary School For Girls, 31.4535195, 30.7516765
Mohamed Rashid Preparatory School For Boys, 29.885312, 30.990679
Mohamed Rashid Primary School, 29.885371, 30.99067
Mohamed Saad Mostafa Primary School, 30.038038, 31.2034999
Mohamed Sadeq El Afandy Primary School, 31.440452, 31.151965
Mohamed Sadeq Karrat Primary School, 31.829957, 31.400856
Mohamed Said El Erian Preparatory School For Boys, 31.001894, 30.798161
Mohamed Said El Sonbaty School, 31.649498, 31.239518
Mohamed Salah Ebaid Primary School, 31.629456, 31.160715
Mohamed Seddik Primary School, 31.263539, 29.710624
Mohamed Soliman Sharawid School, 31.826416, 31.08327
Mohamed Talaat Harb Primary Mixed School, 31.2473351, 30.0976017
Mohamed Yadem Ibrahim Primary School, 29.5021051, 30.9391071
Mohamed Zaky Badawy Primary School, 31.423699, 30.61978
Moharam Bek Secondary Technical School - Boys, 29.917187, 31.19466
Moharram Bey Preparatory School For Boys, 29.919612, 31.190475
Moharram Bey Preparatory School For Girls, 29.919567, 31.190454
Moharram Bey Primary School, 29.9187139, 31.1918117
Moharram Bey Secondary School For Boys, 29.9187354, 31.1952584
Moharram Bey Secondary School For Girls, 29.9203379, 31.1891788
Mohsen Preparatory School For Boys, 31.256313, 30.778428
Mohsen Primary School, 31.267047, 30.775704
Mohsen Secondary School, 31.255438, 30.778714
Mohy El Din Abdou Primary School, 31.308313, 30.712123
Mokhtar Abdel Aal Secondary School, 31.466866, 31.070485
Molhaket El Moalemeen Primary School, 31.202324, 30.036596
Molhaq El Moalemeen Primary School, 31.002892, 30.790412
Monira Farghaly Primary Mixed School, 31.246834, 29.724117
Monouf Modern Preparatory School For Girls, 30.9311272, 30.4687286
Monouf Secondary School For Boys, 30.9299362, 30.4630181
Monshaet El Bakkary Secondary School For Girls, 31.147338, 30.015822
Morsy Morsy Darwish Preparatory School For Girls, 29.967301, 31.240121
Mosaad Mohamed El Baz Preparatory School, 31.813263, 31.384712
Mosaada Aly El Sheikh Primary School, 31.327204, 30.810758
Mostaamara El Ray School, 32.56308, 25.307286
Mostafa Abdel Aziz Primary School, 31.472335, 30.653622
Mostafa Abou Heif School, 29.998061, 31.256541
Mostafa El Emam Primary School, 31.635843, 31.118324
Mostafa Hakam Preparatory School, 31.642068, 31.118544
Mostafa Hashem Primary School, 32.5513717, 29.9796417
Mostafa Ismail Primary School, 29.8049533, 30.7885827
Mostafa Kamel Preparatory School For Boys, 31.240972, 30.040072
Mostafa Kamel Preparatory School For Boys, 31.369293, 30.101817
Mostafa Kamel Preparatory School For Boys, 31.26175, 30.0840998
Mostafa Kamel Primary Mixed School, 31.2173134, 30.0997946
Mostafa Kamel Primary School, 31.2585927, 29.9664354
Mostafa Kamel Primary School, 31.2557298, 30.0392555
Mostafa Kamel Primary School, 31.2757185, 30.0601964
Mostafa Kamel Primary School, 31.3409837, 30.1522581
Mostafa Kamel Primary School, 31.266489, 30.097761
Mostafa Kamel Primary School, 31.287614, 29.980639
Mostafa Kamel Primary School, 29.7775224, 30.9240768
Mostafa Kamel Primary School, 30.9711188, 30.438698
Mostafa Kamel Primary School, 32.2980264, 31.2702601
Mostafa Kamel Primary School, 31.1826834, 27.1755275
Mostafa Kamel Primary School, 32.5496229, 29.9764865
Mostafa Kamel Primary School, 31.291608, 30.729847
Mostafa Kamel Primary School, 31.381722, 31.0558476
Mostafa Kamel School, 31.2586892, 29.9663657
Mostafa Kamel School, 31.216879, 30.099591
Mostafa Kamel School, 32.660913, 25.693177
Mostafa Kamel School, 31.198457, 30.028984
Mostafa Kamel School, 31.250278, 29.875025
Mostafa Kamel Secondary School For Boys, 31.410601, 30.169244
Mostafa Kamel Secondary School For Boys, 29.949991, 31.222069
Mostafa Kamel Secondary School For Girls, 29.947459, 31.223801
Mostafa Lotfy El Manfaluti Primary School, 29.948332, 31.221618
Mostafa Mosharafa Primary School, 29.9865039, 31.2577279
Mostafa Youssef Preparatory School, 31.761807, 31.370173
Mousa Ibn Nossair School, 31.2858975, 29.9321418
Moussa Ibn Noseir Elementary School, 29.793635, 31.110068
Mout Secondary School For Girls, 28.9921689, 25.5018041
Mubarak Primary School, 31.131858, 30.122507
Nabarouh Primary School, 31.306405, 31.100903
Nabaweya El Gabry Preparatory School For Girls, 32.3216696, 31.2404168
Nabaweya Mousa Preparatory School For Girls, 29.9143166, 31.1946686
Nabaweya Mousa Secondary School For Girls, 31.3595569, 30.0544809
Nabaweya Moussa Primary Mixed School, 31.1757445, 30.3906607
Nabaweya Moussa Secondary School For Girls, 29.919038, 31.202386
Nabil El Waqqad Preparatory School, 31.339063, 30.115153
Nabil El Waqqad Primary School, 32.2786554, 31.2726214
Nagaa Abdel Rowaf Primary School, 29.7759427, 31.0152036
Nagaa Abou El Hamd Primary School, 32.47234, 26.128191
Nagaa Aziz School, 32.589784, 25.280368
Nagaa Badran Primary School, 32.66306, 25.72873
Nagaa Donqol Primary School, 32.512037, 25.620632
Nagaa El Aqary Primary School, 29.525558, 30.910827
Nagaa El Arab Primary School, 32.712028, 25.688693
Nagaa El Bahr Primary School, 32.470098, 25.534358
Nagaa El Baqala School, 32.546785, 25.639478
Nagaa El Barahma Primary School, 29.5265829, 30.8918699
Nagaa El Baraka Primary School, 32.704625, 25.805344
Nagaa El Farshouty Primary School, 32.563648, 25.66702
Nagaa El Fatatih Primary School, 32.528926, 25.569838
Nagaa El Gesour Primary School, 32.525856, 25.598085
Nagaa El Ghowal Primary School, 32.443389, 25.605714
Nagaa El Haddadeen Preparatory School, 32.632978, 25.657228
Nagaa El Haddadeen Primary School, 32.604815, 25.656174
Nagaa El Koum Preparatory School, 32.85634, 25.948175
Nagaa El Koum Primary School, 32.603769, 25.706579
Nagaa El Sheikh Abou Bakr Primary School, 32.553316, 25.590794
Nagaa El Sheikh Mansour School, 29.9100959, 30.9633295
Nagaa El Sheikh Primary Mixed School, 32.656506, 25.644902
Nagaa El Taweel Primary School, 32.664242, 25.718251
Nagaa El Wehda Preparatory School, 32.581061, 25.619984
Nagaa El Wehda Primary School, 32.579175, 25.61906
Nagaa Gad El Karim Primary School, 32.73859, 25.735938
Nagaa Hamouda Primary School, 29.581295, 30.925757
Nagaa Hassan Primary School, 32.601467, 25.654569
Nagaa Mekky Ismail Preparatory School, 32.556455, 25.593586
Nagaa Mohamed Amer Primary School, 32.531483, 25.438489
Nagaa Mohamed Amer School, 32.531338, 25.438353
Nagaa Mohamed Mousa Primary School, 32.684004, 25.662803
Nagaa Said School, 32.546014, 25.443938
Nageya El Gharib Primary School, 31.332436, 30.801276
Nagir Preparatory School, 31.536668, 31.143802
Nagir Primary School, 31.53545, 31.139052
Nagir Secondary School, 31.544377, 31.135308
Naguib Mahfouz Preparatory School For Boys, 31.2834084, 29.9255564
Naguib Mahfouz Preparatory School For Girls, 31.260868, 30.077014
Naguib Mahfouz Primary Mixed School, 31.2173577, 30.0800311
Naguib Mahfouz Primary School, 31.310821, 29.862865
Naguib Mahfouz Primary School, 31.3722592, 30.0509436
Naguib Mahfouz Primary School, 31.190942, 30.013485
Naguib Mahfouz Secondary School For Boys, 29.80326, 31.00529
Naguib Mahfouz Secondary School For Girls, 31.2608671, 30.0769673
Nagy Abdel Moneim Secondary School, 31.689889, 31.108812
Nahdet El Maaref Primary School, 29.93257, 31.199762
Nahdet Misr School, 32.288483, 31.254049
Nahya Preparatory Modern School For Girls, 31.128441, 30.044569
Nahya Preparatory School For Girls, 31.131439, 30.05164
Nashwa School, 31.480307, 30.494361
Nasr City Model School, 31.3181641, 30.0764545
Nasr City Secondary Hotelling Mixed School, 31.3229977, 30.0691427
Nasr El Din Primary Mixed School, 31.202628, 30.013417
Nasr El Din Primary School, 29.8810235, 31.2037479
Nassar Preparatory School For Boys, 31.132155, 29.991586
Nassar Primary Mixed School, 31.131541, 29.991208
Nassef Abou El Wafa Preparatory School, 31.582831, 31.333474
Nassef Tahoun Secondary School, 30.917891, 30.383342
Nasser Preparatory School For Boys, 31.1818211, 27.1921674
Nasser Preparatory School For Girls, 31.3200406, 29.8404898
Nasser Preparatory School For Girls, 29.917512, 31.191181
Nasser Preparatory School For Girls, 32.2863289, 31.2579715
Nasser Preparatory School For Girls, 31.707684, 26.562135
Nasser Primary School, 31.2908032, 30.1102781
Nasser Primary School, 31.212603, 30.033895
Nasser Primary School, 29.903304, 31.17988
Nasser Primary School, 31.279632, 30.683141
Nasser Primary School, 31.501552, 30.900294
Nasser School, 31.509068, 30.588647
Nasser School, 32.552386, 25.300274
Nasser Secondary Mixed School, 31.345964, 30.72021
Nasser Secondary School, 31.695326, 31.277198
Nasser Secondary School For Boys, 31.1817525, 27.1927203
Nasser Secondary School For Girls, 31.244047, 30.083151
Nasser Secondary School For Girls, 31.131253, 29.145129
National Bank Of Port Said Primary School, 32.2725293, 31.264908
National Bank Profession Preparatory School For Boys, 32.268208, 31.266566
Nawal Amer Primary School, 31.2449026, 30.0342599
Nazlet El Ashter Primary School, 31.202046, 29.951462
Nazlet Targam Mixed School For Primary Education, 31.2449938, 29.3512049
Nefertiti Primary School, 29.9866781, 31.2209921
Negm El Din Primary School, 31.248893, 30.031568
Neshwa School, 31.4764724, 30.4966603
Nessim Abou El Yazid Primary School, 30.0294676, 31.2152743
Nile Secondary School For Girls, 31.229485, 30.025042
Noub Tarif Preparatory School For Girls, 31.438955, 30.890717
Noub Tarif Primary School, 31.4372478, 30.8954582
Noubar Modern Preparatory School For Girls, 31.247665, 30.045986
Nour El Elm Preparatory School, 29.7881868, 30.9990876
Nour El Ola Preparatory Mixed School, 29.871802, 30.966835
Ohod Primary School, 32.2813518, 31.241356
Okasha School, 31.263362, 29.778263
Omar El Farouk Primary School, 29.919859, 31.194099
Omar El Farouq Primary School, 31.308272, 30.59725
Omar El Mokhtar Preparatory School For Girls, 29.9755318, 31.2437468
Omar El Mokhtar Primary Mixed School, 31.2303917, 30.0759203
Omar El Mokhtar Primary School, 31.2901031, 30.120636
Omar El Mokhtar Primary School, 29.75117, 30.889409
Omar Ibn Abdel Aziz Primary Mixed School, 31.2509, 30.0896371
Omar Ibn Abdel Aziz Primary School, 32.2639408, 31.258157
Omar Ibn Abdel Aziz Primary School, 31.648674, 31.129407
Omar Ibn Abdel Aziz Primary School, 32.5289458, 29.9819463
Omar Ibn Abdel Aziz Primary School, 31.299896, 30.729098
Omar Ibn Abdel Aziz Primary School, 31.050153, 30.767947
Omar Ibn Abdel Aziz Primary School, 32.666844, 25.720155
Omar Ibn Abdel Aziz Primary School, 29.9041257, 31.1810668
Omar Ibn Abdel Aziz Primary School, 31.331055, 31.041858
Omar Ibn Abdel Aziz School, 31.508338, 30.585086
Omar Ibn Abdel Aziz School, 31.213542, 30.011436
Omar Ibn Abdel Aziz Secondary School, 31.4352071, 30.1713404
Omar Ibn Abdel Aziz Secondary School For Boys, 31.277298, 29.940753
Omar Ibn Abdel Aziz Secondary School For Girls, 31.685429, 31.448381
Omar Ibn El Khattab Preparatory School, 31.372645, 30.849576
Omar Ibn El Khattab Preparatory School, 32.564464, 25.626263
Omar Ibn El Khattab Preparatory School For Boys, 31.2371672, 30.0703358
Omar Ibn El Khattab Preparatory School For Boys, 32.666248, 25.720377
Omar Ibn El Khattab Preparatory School For Boys, 29.9066117, 31.1898568
Omar Ibn El Khattab Preparatory School For Boys, 31.140658, 30.188445
Omar Ibn El Khattab Preparatory School For Boys, 31.240253, 30.718951
Omar Ibn El Khattab Preparatory School For Girls, 31.3088733, 29.8861833
Omar Ibn El Khattab Preparatory School For Girls, 32.666176, 25.720124
Omar Ibn El Khattab Primary Mixed School, 31.591475, 31.084144
Omar Ibn El Khattab Primary School, 31.3214366, 29.840674
Omar Ibn El Khattab Primary School, 31.3087497, 29.8859448
Omar Ibn El Khattab Primary School, 31.651376, 31.126886
Omar Ibn El Khattab Primary School, 31.286343, 30.779227
Omar Ibn El Khattab Primary School, 30.823398, 30.820654
Omar Ibn El Khattab Primary School, 32.496307, 25.524221
Omar Ibn El Khattab Primary School, 29.9715984, 31.2418659
Omar Ibn El Khattab Primary School, 32.697995, 25.683787
Omar Ibn El Khattab Primary School, 32.62189, 25.715433
Omar Ibn El Khattab Primary School, 30.811444, 27.442423
Omar Ibn El Khattab Primary School, 32.287536, 31.256688
Omar Ibn El Khattab Primary School, 31.709185, 31.347319
Omar Ibn El Khattab Primary School, 31.63569, 31.308237
Omar Ibn El Khattab Primary School, 31.486797, 31.040212
Omar Ibn El Khattab Primary School, 31.435329, 30.871546
Omar Ibn El Khattab Primary School, 31.129518, 30.345689
Omar Ibn El Khattab Primary School, 31.255672, 29.618076
Omar Ibn El Khattab Primary School, 31.702034, 30.930993
Omar Ibn El Khattab Primary School, 31.385027, 31.043641
Omar Ibn El Khattab Primary School, 31.256784, 30.715393
Omar Ibn El Khattab Profession School For Boys, 31.2972252, 30.1137351
Omar Ibn El Khattab School, 31.391496, 31.058789
Omar Ibn El Khattab School, 32.58532, 25.294022
Omar Ibn El Khattab School, 31.190467, 29.939807
Omar Ibn El Khattab School For Boys, 32.5376214, 29.9741189
Omar Ibn El Khattab Secondary School, 31.428845, 29.9795642
Omar Ibn El Khattab Secondary School For Boys, 31.254132, 30.718512
Omar Ibn El Khattab Secondary School For Girls, 31.248201, 30.107438
Omar Ibn El Khattab Secondary School For Girls, 31.8055, 31.429286
Omar Lotfy Primary School, 29.9574355, 31.2314632
Omar Makram Preparatory Mixed School, 31.181858, 27.164329
Omar Makram Primary Mixed New School, 31.177401, 27.188132
Omar Makram Primary Mixed School, 31.277937, 30.090596
Omar Makram Primary Mixed School, 31.3218962, 30.1369047
Omar Makram Primary Mixed School, 29.985798, 31.241928
Omar Makram Primary School, 32.2816136, 31.2549151
Omar Makram Primary School, 31.2193277, 30.0750479
Omar Makram Primary School, 31.23853, 30.750706
Omar Makram Primary School, 31.812002, 31.41368
Omar Makram Primary School, 31.37381, 31.056312
Omar Makram Primary School, 32.272792, 30.596765
Omar Makram Primary School, 31.5942103, 31.0896374
Omar Makram Secondary School For Boys, 30.46881, 31.029344
Ommahat El Mostaqbal Primary Mixed School, 30.854507, 27.640596
Oqba Ibn Nafea Primary School, 32.2652631, 31.2626611
Oqba Ibn Nafea School, 30.0638039, 31.3130766
Oqba Ibn Nafea School For Primary Education, 30.98158, 30.2094298
Orabi Primary School, 31.296605, 30.730627
Orman Preparatory Secondary Girls School, 31.208113, 30.053977
Orman Talkha Primary School, 31.375511, 31.078992
Ossama Ibn Zaid Preparatory School For Boys, 32.528839, 29.984207
Ossama Ibn Zaid Primary School, 29.9887679, 31.2298738
Ossama Ibn Zaid Primary School, 31.282081, 30.693198
Ossama Ibn Zaid Primary School, 32.2686213, 31.2661483
Othman Ahmed Othman School, 31.15425, 29.992157
Othman Ibn Affan & Auseem Mixed School, 31.138617, 30.12388
Othman Ibn Affan Preparatory School, 31.631924, 31.308805
Othman Ibn Affan Preparatory School For Boys, 31.926853, 31.163345
Othman Ibn Affan Primary School, 31.246397, 30.089916
Othman Ibn Affan Primary School, 31.401635, 31.162495
Othman Ibn Affan Primary School, 31.26533, 30.727805
Othman Ibn Affan Primary School, 31.362799, 30.610542
Othman Ibn Affan Primary School, 31.36499, 30.82082
Othman Ibn Affan Primary School, 32.2608308, 31.2597447
Othman Ibn Affan Primary School, 32.2807905, 30.777264
Othman Ibn Affan Primary School, 31.508258, 31.111625
Othman Ibn Affan Primary School, 30.853911, 29.311427
Othman Ibn Affan Primary School, 32.502749, 30.215885
Othman Ibn Affan School, 31.3087506, 29.8638908
Othman Ibn Affan School, 31.198855, 30.071692
Othman Ibn Affan Secondary School For Boys, 31.3792866, 29.8157673
Othman Ibn Affan Secondary School For Girls, 31.804667, 31.412909
Othman Ramzy School, 31.582164, 30.888288
Oyoun Mousa School, 32.559059, 30.029177
Palestine Primary School, 29.8077643, 30.9408353
Paris Secondary Mixed School, 30.597433, 24.683976
Port Fouad Preparatory School For Girls, 32.3220558, 31.240215
Port Fouad Secondary School For Girls, 32.315018, 31.244478
Port Said Advanced Technical School, 32.3234592, 31.2442608
Port Said Preparatory School, 30.1249616, 31.1386513
Port Said Preparatory School For Boys, 32.300652, 31.267863
Port Said Preparatory School For Girls, 32.298444, 31.268478
Port Said Primary School, 31.2984368, 29.8993275
Port Said Primary School, 32.288747, 31.2688361
Port Said Secondary School For Girls, 32.3009679, 31.2693032
Port Said Technical Hotelling Advanced School, 32.267055, 31.251726
Preparatory Modern School For Boys, 31.101725, 29.074334
Preparatory Profession School, 31.26371, 30.718928
Preparatory Profession School For Boys, 31.2517315, 30.0324034
Preparatory Vocational School For Boys, 31.2749916, 29.9438093
Preparatory Vocational School For Boys, 31.3375674, 29.8486234
Preparatory Vocational School For Girls, 31.2345653, 30.0355045
Preparatory Vocational School For Girls, 31.336771, 29.839967
Profession Preparatory Mixed School, 31.4108163, 30.1830366
Profession Preparatory School For Girls, 32.280187, 31.2465533
Qaha Secondary School For Girls, 31.203777, 30.278647
Qaitbay Preparatory School For Boys, 29.879578, 31.209796
Qaitbay Primary School, 31.2963567, 30.0878725
Qalaet El Marazeeq School, 31.266918, 29.813857
Qaleen New Preparatory School For Boys, 30.841835, 31.048959
Qaleen New Secondary School For Boys, 30.841847, 31.049379
Qaleen Old Secondary School For Boys, 30.842651, 31.049046
Qaleen Preparatory School For Girls, 30.842469, 31.051707
Qalioub El Mahatta Preparatory Mixed School, 31.223584, 30.187216
Qalioub Preparatory School For Girls, 31.211621, 30.178174
Qalioub Preparatory School For Girls, 31.212705, 30.180683
Qalioub Secondary School For Boys, 31.223707, 30.186335
Qanal Primary School, 32.312737, 31.267643
Qanat El Mahmoudeya Prepartory School, 29.931809, 31.193964
Qarqira Primary School, 31.3733375, 30.8484844
Qasr El Nil Primary School, 31.232864, 30.027552
Qassem Amin Preparatory For Girls, 31.237943, 30.076675
Qassem Amin Preparatory School For Girls, 30.818218, 27.931224
Qassem Amin Primary School, 31.2517502, 30.0436589
Qassem Amin Primary School, 31.244734, 30.71151
Qassem Amin Primary School, 31.244621, 30.711325
Qassem Amin Primary School, 32.2969286, 31.2690855
Qassem Amin Secondary School For Girls, 31.238441, 30.064526
Qassem Amin Secondary School For Girls, 30.81891, 27.931062
Qassem Amin Secondary School For Girls, 31.004213, 30.79559
Qebaa Primary School, 31.383221, 30.13654
Qift Primary Mixed School, 32.816321, 25.999848
Qobbet El Hawaa Primary School, 31.249682, 30.076374
Qolangil School, 31.403744, 31.063816
Qolosna Secondary Mixed School, 30.738581, 28.345822
Qotour Modern Preparatory School For Boys, 30.956889, 30.965966
Qotour Primary School, 30.955438, 30.979973
Qotour Secondary Mixed School, 30.955653, 30.967211
Quwaisna Preparatory School For Boys, 31.140741, 30.548181
Rabaa El Adaweya Primary Mixed School, 31.2526072, 30.0981597
Rabaa El Adaweya Primary School For Girls, 29.5444598, 30.9042223
Ragheb Abou Dalal Primary School, 31.428516, 30.849544
Ramlet Boulaq Preparatory School For Girls, 31.23117, 30.071462
Ramlet Boulaq Primary School, 31.229947, 30.071476
Ras El Bar Marine School For Boys, 31.831673, 31.504059
Ras El Bar Primary School, 31.83044, 31.504132
Ras El Teen Preparatory School For Boys, 29.895288, 31.1875538
Ras El Teen Secondary School For Girls, 29.8747847, 31.2034038
Ras El Tin Military Secondary For Boys, 29.874144, 31.201492
Rasha Galal Abdel Hafez Primary School, 31.74827, 26.571603
Rashad El Adawy Primary School, 31.424702, 31.141281
Rashad Othman Primary School, 29.8665962, 31.160005
Rashid Preparatory School For Girls, 30.422842, 31.405837
Rashid Reda Primary School, 31.332182, 30.643894
Rashid School, 31.3346145, 30.0928003
Rashid Secondary School For Boys, 30.419376, 31.389768
Rateb Pasha Primary Mixed School, 31.243499, 30.086156
Rateb Primary School, 29.881289, 31.202726
Rawag Primary School, 32.638275, 25.660649
Rawdet El Hafez School, 31.366707, 30.058425
Rawheya Hagar Preparatory School, 30.0416582, 31.2237108
Refaah El Tahtawy Primary Mixed School, 30.6399625, 31.27925
Refaah El Tahtawy Primary Mixed School, 31.2173056, 30.0833243
Refaah El Tahtawy Primary School, 31.3587355, 30.0568463
Refaah El Tahtawy Primary School, 31.257226, 30.0815014
Refaah El Tahtawy Primary School, 29.912316, 31.181857
Refaah El Tahtawy Primary School, 32.2574365, 31.2614231
Refaah El Tahtawy Primary School, 33.630052, 28.248795
Refaah El Tahtawy School, 31.352727, 29.845143
Refaah El Tahtawy Secondary School For Boys, 31.1938709, 30.0284964
Refaat Abdel Hamid El Shamy Primary School, 31.41872, 30.619808
Refaat El Mahgoub Preparatory School For Girls, 30.0109497, 31.2787285
Refaat Primary Mixed School, 31.2517503, 30.0996101
Riad Nameer Preparatory Profession School, 31.59804, 31.089839
Riad Preparatory School For Boys, 29.961685, 31.232537
Road El Farag Preparatory School For Girls, 31.2449644, 30.0851905
Road El Farag Secondary Military School For Boys, 31.2392056, 30.0844835
Road El Farag Secondary School For Girls, 31.237237, 30.077904
Roqey El Maaref Primary Mixed School, 29.9607588, 31.2290929
Roqy El Akhlaq Primary Mixed School, 29.980965, 31.247882
Roshdy Elementary Mixed School, 29.952661, 31.228276
Roshdy Mohamed Abdel Sattar Preparatory School, 31.086921, 30.312844
Roshdy Preparatory School For Boys, 29.952421, 31.230342
Rostom El Gadida Primary School, 31.3417071, 29.8449126
Rouqy El Ershad Primary School, 31.231062, 30.019586
Saad El Din Primary School, 31.398526, 30.904308
Saad El Said Ghazy Primary School, 31.441417, 31.150133
Saad Ibn Abi Waqqas Primary Mixed School, 31.25127, 30.093362
Saad Ibn Abi Waqqas Primary School, 31.366927, 30.0465591
Saad Ibn Moaz Primary School, 32.5247991, 29.9781895
Saad Mohamed Ahmed Primary School, 32.002261, 26.240425
Saad Othman Primary School, 30.0090238, 31.2454433
Saad Sheta Primary School, 30.6510218, 31.126801
Saad Zaghloul Preparatory School For Boys, 32.2877803, 31.2589584
Saad Zaghloul Primary Mixed School, 30.0153619, 31.2764212
Saad Zaghloul Primary School, 32.505404, 29.9880378
Saad Zaghloul Primary School, 32.719495, 29.594189
Saad Zaghloul Primary School, 30.9972783, 30.8001217
Saad Zaghloul Primary School, 32.2803479, 31.2428521
Saad Zaghloul Primary School, 31.214411, 30.000779
Saad Zaghloul Secondary School, 31.56525, 30.418003
Saad Zeyada Primary School, 31.329307, 31.041918
Saaydet Luxor Primary School, 32.726566, 25.731778
Sabil El Khazendar Preparatory School For Boys, 31.274203, 30.0653915
Sadeq Gawish Secondary School, 31.750204, 31.389866
Safey El Din Primary School, 31.441627, 30.565383
Safeya Zaghloul Preparatory School, 31.4221, 30.187701
Safeya Zaghloul Preparatory School For Girls, 29.903261, 31.199559
Safeya Zaghloul Preparatory School For Girls, 32.2676108, 31.2653411
Safeya Zaghloul Primary School, 32.5331032, 29.9712843
Safeya Zaghloul Primary School, 32.30172, 31.265456
Safeya Zaghloul School, 31.190246, 30.039158
Safeya Zaghloul School, 31.52213, 30.582191
